27.01.2019 18:27:58	Monkey Island	Vermutlich die Referenz für Point&Click-Adventures, die auch ohne Remake heute noch sehr gut funktionieren. Day Of The Tentacle schlägt da in die gleiche Kerbe, ist aber "nur" ein Sequel ;)	Portal	Schwer zu begründen, aber schon eine einzigartige Perle im Wust der Ego-Shooter. Die Frage wär ja: Welche Spiele fallen in die gleiche Kategorie "Wie Portal"? Mir fällt keins ein. Schon gar keins, was besser wäre. 	Duke Nukem 3D	War technisch nie so der Meilenstein, erklärt aber, woher das Dicke Hose-Image späterer Blockbuster so kommt. Also, eher so kulturell vielleicht eine Referenz, die in 100 Jahren noch interessant sein könnte.				
27.01.2019 18:33:33	Portal 	Weil es auf eine neue Art erzählt und tatsächlich ein Meilenstein war, der viele Indies inspiriert hat.	Half Life 	Weil es ein tiefgründiger Shooter ist, der seinesgleichen sucht (und damals technologisch herausragend war!)	Frostpunk	zeigt, wie clever man mit einem "kleinen" Spiel großartiges Game Design umsetzt und einen hohen Wiederspielwert erreichen kann.	Fallout 4	Weil es kein Spiel gibt, dass die Atmosphäre eines Atomkrieges so anschaulich vermittelt und dabei gleichzeitig Humor beweist. 	Edna bricht aus	Ein Spiel für Erwachsene, die sich nicht gerne an ihre Kindheit erinnern wollen ...
27.01.2019 19:00:28	Minecraft	Weil der Kern, des Spieles, insofern er nicht geändert wird, immernoch zum Kreativ sein anregt. Trotz der neuen Änderungen die viel missfällt, finde ich, dass das Spiel immernoch spielenswert ist und zur Not kann man ja auch auf ältere Versionen zurückgreifen ;P								
27.01.2019 19:10:44	Minecraft	Ein spiel welches die Sandbox-Welt so wie sie heute ist geprägt hat.	Super Mario Galaxy	Das beste 3D-Mario durch die Musik, seine Physik und seine Bosse.	Garry's Mod	Ein einzigartiges spiel, welches Mods zu seinem Schwerpunkt macht und nach Jahren immer noch eine starke Community hat.	GTA San Andreas	Rockstargames hat es damals geschafft ein durch seinen Humor, 	Super Mario Bros. 3	Das erste seiner art mit einer Overworld-Map. Ich habe meine NES nachts angelassen, weil man noch nicht speichern konnte und kein bock hatte die Warpzones zu benutzen. Am nächsten Morgen war es abgestürzt...
27.01.2019 19:11:47	Fallout 3		Bioshock		Sim City 2000		Command & Conquer - Alarmstufe Rot		Super Mario World	
27.01.2019 20:01:14	The Legend of Zelda - ocarina of time	Auch wenn das Spiel nicht mehr so toll aussieht ist das Spielgefühl herausragend. Es ist das erste Zelda, dass ich komplett durchgespielt habe und das mir die ganze Zeit Spaß gemacht hat. 								
27.01.2019 20:34:04	Anno 1602	Das Spiel macht meiner Meinung nach so viel richtig, dass man es umbedingt gespielt haben muss, wenn man sich auch nur minimal mit Städtebau identifizieren kann.	Roller Coaster Tycoon 1	Auch heute noch das bekannteste Freizeitpark Spiel überhaupt. Auch wenn es nicht das erste in seinem Genre war, war es mmn. das beste.	Half Life	Der Wohl bekannteste Singleplayer-Shooter aller Zeiten. Da muss man nicht viel zu sagen.	GTA San Andreas	Das in der Sicht meister Spieler beste GTA und ein Spiel, wovon ich auch heute noch höre.		
27.01.2019 21:28:42	Doom	Hallo? Es ist Doom! Es wird im Multiplayer zwar nicht mehr so viel gespielt, aber die Community ist immer noch riesig und erstellt jetzt seit 26 Jahren immer noch Mods für Ports, welche immer noch aktiv weiterentwickelt werden. Das ist schon ein Viertel der von Euch gesetzten Zeit! Es hat den First-Person-Shooter definiert. Und trotzdem sticht es heraus mit seiner abstrakten, unvergesslichen Architektur (Danke, Romero!), einem einzigartigen Soundtrack, welcher einfach "Doom" ist und einer Grafik welche bis heute noch ihren Charme hat. Sei es in Originalauflösung oder in HD mit seinen pixeligen, ungefilterten Texturen. Die limitierten Farben, welche ihm einen unverkennbaren Look geben, aber trotzdem noch abwechslungsreich genug sind, um eine Barrage an Themen darzubieten für die verschiedenen Gebiete. Mit seinen unverwechselbaren, differenzierten Monstern, welche alle ihre eigene Strategie benötigen, welche dazu dann noch in riesigen Horden erscheinen, ist Spaß vorprogrammiert. Dazu die kleine aber feine Auswahl an Waffen, mit welchen man sich durch die Massen metzelt, welche alle ihre Vor- und Nachteile haben. Das Spiel ist brutal fair. Kein Schaden, welcher sich durch Wände oder über Distanz verringert, keine Headshots oder sonstigen Körperwunden. Somit war es perfekt geeignet für Multiplayer. Doom definierte das Deathmatch und ist bis heute das Spiel mit den meisten Spielmodi. Nicht nur CTF, KOTH oder sonstige Ziel-basierte Modi, welche auch in anderen Spielen heute wieder aufgefasst werden, sondern auch speziell für das Spiel angelegte wie Puppetmaster.  Kurzum: Es ist ein perfektes Spiel, welches immer noch heutigen Standards entspricht, da es sie selbst gesetzt hat.	Tetris	Tetris ist ein Oldtimer, welcher sich selbst bei den neueren Generationen noch großer Beliebtheit erfreut – wenngleich nicht unter dem Namen. Es ist ein Spiel mit simpler Prämisse. Stapel die Blöcke, erschaffe Reihen und lass sie nicht den oberen Bildschirmrand berühren. Man würde meinen, das sei nicht so schwer, doch schnell verschwindet diese Hoffnung. Durch seine Zufälligkeit stellt es einen jedes Mal auf's neue auf die Probe und testet deine Fähigkeit, vor auszudenken und schnell zu handeln. Nimmt man die Zufälligkeit weg, entsteht ein Spiel, welches gegeneinander gespielt werden kann und welches unglaublich fair ist. Sogar so fair, dass es heute immer noch Tournamente für Tetris gibt, auf welchen Spieler nicht nur ihre Denkfähigkeit sondern auch ihre Fingerfertigkeit darbieten, um z.B. Blöcke in andere "hineinzudrehen". Es gibt unvorstellbar viele Spiele, welche auf derselben Prämisse aufbauen, sie jedoch für ihre eigenen Zwecke verändern. So zeigen sich bis heute Tetris' Einflüsse in Spielen wie "Tricky Towers" oder in direkten Klonen, einem Online-Modus (dessen Name ich vergessen habe D:), in welchem man gegen andere auf eine spezielle Art kämpft oder einem Klon, in welchem man mehr als vier Reihen – dem berühmten Tetris – erreichen kann.	Minecraft	Nicht umsonst ist es das zweit-meistverkaufte Spiel auf dem Markt. Es hat eine simple Prämisse und unendlich viele Möglichkeiten. Auch wenn die Online-Community zu schwächeln scheint, denke ich, dass die Singleplayer-Community dafür umso mehr aufblüht. Bis heute wird es weiterentwickelt und bekommt mehr und mehr Features. Es hat eine unfassbare Anzahl an Mods, Minispielen und alternativen Spielarten, dass eine einzelne Person sie gar nicht alle ausprobieren kann. Schon simple Ideen können das gesamte Spiel verändern – siehe Skyblock. Es erlaubt dem Spieler seine eigene Welt zu erschaffen und sie zu erkunden. Mit neuen nicht-Spieler Konstruktionen, welche mit jedem Update hinzugefügt werden, neuen Mobs, welche Features verändern und Items, welche das gesamte Spiel auf den Kopf stellen kriegt das Erkunden sogar einen noch höheren Stellenwert als davor. Das Spiel hält die Spieler auch bei jedem neuen Spiel auf den Zehen mit seinen verschiedenen Schwierigkeitsmodi, welche das Überleben nicht nur erschweren sondern auch leicht verändern und seinen jedes mal neu generierten Welten, welche von einem riesigen Gebirgszügen bis zu tiefen Schluchten alles enthalten. Trotz seinen ganzen Klonen – welche von Minecrafts Erfolg künden – ist es das einzige Spiel auf dem Markt, welches dem Spieler erlaubt mit Voxeln seine eigene Welt zu kreieren, welches auch gleichzeitig so komplett ist. Selbst in Zukunft, sollten den Spielern die Updates nicht gefallen, so können sie sich auf die alten Versionen retten. Bis heute gibt es Menschen, welche begeistert die 1.7 Beta von Minecraft spielen. Es war ein komplett neues Spielprinzip, welches bisher von keinem anderen Spiel so perfektioniert wurde. Deshalb denke ich, das Minecraft einen Platz in der Zukunft finden wird.	Metroid	Auch wenn ich dieses Spiel nie gespielt habe und deshalb nicht genau bewerten kann, so gebe ich trotzdem meinen Senf dazu. Es ist ein Spiel, welches leider nur wenige Mods zu haben scheint, aber dennoch aufgrund seines Retro-Charmes bis heute gerne gespielt wird. Es prägte das Metroidvania-Genre, welches ein von Fans geliebtes ist, welches heute immer noch produziert wird.	Nethack	Als eines der Begründer des Rogue-like Genres finde ich es wichtig, dass es genannt wird. Zum einen gibt es immer noch Ports, es wird immer noch gespielt und es gibt vielleicht sogar Mods (kein Plan). Es kann wieder und wieder gespielt werden dank seiner zufällig generierten Level. Es läuft auf jedem Gerät und wird in Zukunft wahrscheinlich weiterhin auf jedes Gerät portiert werden. Es bietet im Gegensatz zu vielen anderen Spielen scheinbar unbegrenzte Handlungsmöglichkeiten, welche die Entwickler alle durchdacht haben und welche alle früher oder später das Spiel beeinflussen. Mit diesen unbegrenzten Möglichkeiten denke ich, dass es bei so ziemlich allen Rogue-like Fans einen Anklang findet, sollten sie einen Port finden, mit dessen Steuerung sie umgehen können. Es ist ein klassischer Titel, welcher seit einer Ewigkeit entwickelt wird und in Zukunft sich wahrscheinlich weiterhin großer Beliebtheit erfreuen wird.
27.01.2019 21:44:45	Minecraft	Sollte jeder mal gespielt haben								
28.01.2019 09:16:09	The Legend of Zelda - Ocarina of Time		Minecraft 		Super Smash Bros. Melee 		Super Mario 64		Pokemon GenI 	
28.01.2019 16:43:06										
29.01.2019 10:31:54	Baldurs Gate 2		Sonic 3 & Knuckles		Tetris		Worms Armageddon		Mario Kart Double Dash	
29.01.2019 20:49:13	GTA San Andreas		Counter Strike 1.6		Age Of Empires II		Crash of the Titans			
29.01.2019 21:27:14	Dr. Mario	Tetris kommt vmtl. von jedem zweiten und ich find das hier besser ¯\_(ツ)_/¯ 	Medievil	Viel zu unbekannter Edelstein der PS1 Era! Der Humor geht heute noch klar. Teil 2 war auch super, aber der erste war besser.	Space Invaders		Shadow of the Collossus		Super Mario Land 2	GB Klassiker. Müsste man maln remake von machen!
29.01.2019 23:43:05	Minecraft	Erfolgreichstes Spiel (glaube ich) 	Starcraft 2	E-Sport / RTS	Tetris	Ein Klassiker	Pac-Man	Ein Klassiker	Unreal Tournament	FPS
31.01.2019 16:36:17	The Legend of Zelda - Ocarina of Time	Weil es mit seiner perfekten Story und und super Gameplay mehr als überzeugt.								
31.01.2019 17:20:29	Zork	Einfach geil	Portal	Der Humor	Minecraft	Klassiker	I wanna be the guy	Zum ragen	Pokemon GenI	Ist einfach super
01.02.2019 12:19:47	Minecraft		Gothic 1		Portal		Age Of Empires II		GTA San Andreas	
01.02.2019 14:42:19	Minecraft	Der Hype von Minecraft hat sich bis heute gehalten und bestimmt wird er sich noch länger halten.								
02.02.2019 16:54:05										
06.02.2019 19:02:29										
08.02.2019 20:14:14	The Legend of Zelda - A Link to the Past	Halles ist für sich klasse, vorallem bin ich immer wieder überrascht was die Random Scene aus dem Spiel raus holt und es dabei immer wieder spaß macht.					Super Metroid	Weil es das bessere Alien spiel ist.		
09.02.2019 22:14:55	Terraria		Minecraft							
10.02.2019 15:25:10	Pokemon GenI	Eine im Wesentlichen sehr einfach Idee, aber suchterzeugend. Sammeltrieb als Spielmotivation								
10.02.2019 16:35:54	Breakout	Pong für die die keine Gegner mehr finden. Hat das den Singleplayer erfunden? ^^	The Legend of Zelda - A Link to the Past	OpenWorld lange bevor es den Begriff gab. Du bestimmst in welches Gebiet Du wann gehst und bekommst so Gegenstände die Dir neue Möglichkeiten geben. Wie den Enterhacken mit dem Du Dich über Abgründe schwingst...	Need for Speed III: Hot Pursuit	Schieberegler der zwischen Arcade und Simulation wählen lässt; Wahl ob man Raser oder Cop ist - kombiniert mit Grafik, die schon damals viel der Fantasie überlies...	Tekken 3	Kampfspiel bei dem der Konter eines Griffs mit einem Konter-Konter gekontert werden kann um dem einen Konter entgegenzusetzen	Ghosts ’n Goblins	Wieviele C-64 Joysticks dieses Spiel wohl auf dem Gewissen hat? Und wer das echte letzte "Ende" kennt, kann über Dark Souls nur lachen...
17.02.2019 13:22:26	Minecraft									
23.02.2019 22:53:15	Paper.io 2	Es ist zeitlos und macht Spaß 	Slither.io 	Die Vielfältigkeit des Spiels.	Super WorldBox	Wollte schon immer meine eigene Welt erschaffen 	Snowball.io	Man hat das Verlangen alle Skins freizuschalten 	Idle Miner Tycoon	Ich finde die Idee des Spiels cool
09.03.2019 10:53:18	Dark Messiah of Might and Magic	Erstes und bisher einziges richtig gutes First-Person-Melee-Game. Alles andere an dem Spiel ist mittelmäßig, aber das Schwert-Kampfsystem reißt alles raus. Nachfolger Dishonored ist bekannter, reicht aber (in dieser speziellen Hinsicht) nicht an den Vorgänger heran.	Fable	Das "gut" - sein / "böse" - sein Prinzip ist hier einmalig gut umgesetzt. Es ändert zwar nicht wirklich groß etwas an der Story für was man sich entscheidet, aber was im Kopf abgeht beim Spielen ist unglaublich. Das Gefühl wirklich in eine Rolle zu schlüpfen und die Spielfigur zu leben ist in diesem Spiel enorm hoch. Die Atmosphäre des Spiels hilft dabei auch noch einmal sehr stark. Das Spiel ist so wie es ist ein Meisterwerk. Die Nachfolger kamen nie an das erste Spiel heran.	Stronghold	Das Wirtschaften und das Burgen bauen. Beides sehr schnell erlernt, macht unglaublich viel Spaß. Es spielt schon fast keine Rolle mehr ob man verliert oder gewinnt, es ist einfach geil. Die Atmosphäre - der Hammer. Alles wird mit einem Augenzwinkern kommentiert. Das Spiel hat seine ruhigen Aufbauphasen und seine heißen Kampfphasen. Alles in einem schönen Ebenmaß.				
11.03.2019 17:39:23	Minecraft	Ist halt Minecraft	New Super Mario Bros. 	Es ist einfach das beste der Reihe und man hat ein Nostalgiefeeling wenn man es spielt						
